Smiles,Value
O=C1Nc2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,13.0
CCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,13.0
c1ccc(CN2CCC(CNc3n[nH]c4ccccc34)CC2)cc1,120.0
CCCC/N=C(/C=N/O)N(C)C.Cl,54000.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2,97.0
CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,486.0
O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3ccccc13)CCCC2,6.96
CCCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1cc[n+](C)c1/C=N\O.[I-],50000.0
[Br-].[Br-].c1ccc2c(c1)ccc[n+]2CCC[n+]1cccc2ccccc21,9000.0
O=C1C=C(NCCCNCc2cc3ccccc3o2)C(=O)C=C1NCCCNCc1cc2ccccc2o1,21800.0
[Br-].[Br-].c1ccc2c(c1)ccc[n+]2CCCCCC[n+]1cccc2ccccc21,25000.0
Clc1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)-c3ccccc3C4)c3c(nc2c1)CCCC3,1.05
CCN(C)C(=O)Oc1cccc2c1C(N)CC2.Cl,10500.0
Cn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,78300.0
C[C@@H](c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,7900.0
CCCCCCCCc1ccc(O)cc1,11471.0
CCCCCN1CC(C)(C)CN=C1/C=N/O.Cl,89000.0
CC(NC(=O)Oc1cccc2c1OCC1CCN(C)C21)c1ccccc1,1870.0
Nc1c2c(nc3ccc([N+](=O)[O-])cc13)CCCC2,3019.95
CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)C12,11223.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl,0.5
COc1ccccc1CN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(Cc1ccccc1OC)C(C)C)C(C)C,72.44
Nc1c2c(nc3cc(F)ccc13)CCCC2,87.1
O=C(CC[C@@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,20000.0
O=C(CC[C@H](NC(=O)c1c[nH]c2ccccc12)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,6400.0
CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1c[nH]c2ccccc12,1900.0
C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,13.3
COc1ccc(-c2cc3c(c(=O)o2)C(=O)C2[C@@]4(C)CC[C@H](O)[C@@](C)(CO)C4C[C@H](O)[C@@]2(C)O3)cc1,70000.0
COc1ccc(C(=O)COc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],10000.0
CNC(=O)Oc1ccc2c(c1)[C@@H]1[C@@H](CCN1C)CO2,16218.1
COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCC1,13520.0
COc1ccc(CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc2ccc(OC)cc2)cc1,5754.4
COc1ccc2nc3c(c(NCCNC(=O)c4sc(-c5ccnc(NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3,23.0
COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,6.4
C#CCC1CCCc2ccc(OC(=O)N(C)C)cc21,3940.0
CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1,327.0
CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)/C=C/c4ccc(Cl)c(Cl)c4)ccc3oc2=O)cc1,267000.0
Cc1ccc2c(N)c3c(nc2c1)CCC3.Cl,347.0
C[N+](C)(C)CCOC(=O)Sc1ccccc1.[Cl-],1000000.0
CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,520000.0
O=C(CCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1cc2ccccc2[nH]1,0.73
Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,76.0
Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,580.0
COc1ccc2c(c1)c1cc[n+](C)cc1n2C,1396.37
COc1ccc2[nH]c3c[n+](C)ccc3c2c1,2208.0
C[n+]1ccn(COCCS(C)(=O)=O)c1/C=N/O.[Cl-],26500.0
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCC(=O)N4CCC(NC(=O)Nc5ccc(OC(F)(F)F)cc5)CC4)c3[C@@H](C1)C2,1660.0
COc1cccc(-c2nnc3sc(-c4ccoc4)nn23)c1,1780.0
COc1ccccc1-c1nnc2sc(-c3ccoc3)nn12,1780.0
COc1ccccc1NC(=S)NCCN(C)C,120000.0
COc1ccccc1NC(=O)C1CCN(C(=O)c2ccccc2)CC1,8.46
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)[C@@H]1Cc2c([nH]c3ccccc23)CN1,22.0
C[n+]1ccc2c(c1)[nH]c1ccccc12,4100.0
Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(Br)c4)cc3)ccc12.[Br-],128.6
c1ccc2c(NCCCCC[Se][Se]CCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,2.64
C#CCNC1CCc2ccc(OC(=O)NCC)cc21.Cl,13700.0
CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,152.0
C#CCN[C@H]1CCc2ccc(OC(=O)N(C)CC)cc21.Cl,34900.0
CNC(=O)Oc1cccc(CN(C)CCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,11.7
NC(=O)Cc1nc(NCCc2ccccc2)c2ccccc2n1,7300.0
CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,140.0
Cl.N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCCC2)o1,120.0
CNC(=O)Oc1cccc2c1OC[C@@H]1CCN(C)[C@H]21,29.51
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C,150.0
C#CCCCC[n+]1ccccc1/C=N/O.[Cl-],61500.0
COC(=O)/C=C/C(=O)Nc1cccc(OCCCCSC(=S)N2CCCCC2C)c1,53.0
CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,40.0
N#CC(C#N)=C1Nc2ccccc2N1CCNCc1ccc(CN2CCCCC2)o1,73.0
Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,470.0
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCC2)o1,30.0
CC1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,25800.0
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,5614.6
CCOc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,53100.0
CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cccs1,500.0
O=C(N/N=C/c1ccc(C(F)(F)F)cc1)N1CCN(c2ccccn2)CC1,1320.0
Cc1ccc(/C=N/NC(=O)N2CCN(c3ccccn3)CC2)cc1,4780.0
COc1cc(CNC(=O)Cc2cn(CCCCC3=CC4Cc5nc6cc(Cl)ccc6c(N)c5C(C3)C4)nn2)ccc1O,1.06
O=C(CCCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,0.008
COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCNc3c4c(nc5ccccc35)CCCC4)C(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,43.7
Cc1c(Cl)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,3.0
COc1cc(/C=N/NC(=O)N2CCN(c3ccccn3)CC2)cc(OC)c1OC,5690.0
O=C(N/N=C/c1ccc(O)cc1O)N1CCN(c2ccccn2)CC1,4680.0
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,9810.0
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,4940.0
COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1,13500.0
COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2OC)ccc1O,5750.0
COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(C(F)(F)F)cc2)ccc1O,8230.0
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,2.7
CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc(C(C)(C)C)c1O,3460.0
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccccc1,78.99
COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN(C)C,33020.0
CCN(CC)CCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,41060.0
CCN(CC)CCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,23720.0
C[C@@]12CC[C@@H]3[C@]4(CC[C@H]5[C@@]3(C)CCC[C@@]5(C)C(=O)OCC[N+](C)(C)CCCCCCCCC[N+](C)(C)CCOC(=O)[C@]3(C)CCC[C@@]5(C)[C@@H]6CC[C@@]7(C)C[C@]6(CC[C@@H]53)C[C@H]7OC(=O)CCCCCCCCC(=O)O[C@@H]1C4)C2.[Br-].[Br-],5000.0
C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,670.0
CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,60.0
C/N=c1\c(O)c(O)\c1=N/CCNCc1ccc(CN2CCCCC2)o1,9300.0
COc1cc2cc(C(=O)CCC3CC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC.[Br-],28.0
O=[N+]([O-])c1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3,4800.0
C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,231.0
CCC1=CC2Cc3nc4cc(Cl)ccc4c(NCCN=[N+]=[N-])c3C(C1)C2,13.7
Cl.Cl.Cl.Cl.O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,19.2
C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2,22.0
C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccccc1)c1ccc(=O)[nH]c1C2,24.0
C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(=C/c1ccccc1)CCCCC)c1ccc(=O)[nH]c1C2,51.0
C=CCOc1ccc(/C=N/[C@@]23CC(C)=C[C@@H](Cc4[nH]c(=O)ccc42)/C3=C\C)cc1,31.0
COc1cc2cc(C(=O)CC3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],750.0
COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(C)=O)cc1OC.[Br-],143.5
c1ccc(-c2cc(-c3ccccc3)c(NCCN3CCOCC3)nn2)cc1,260000.0
c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,8.8
Nc1c2c(nc3ccccc13)CCCCCC2,9100.0
O=[N+]([O-])c1ccc2nc3c(c(Nc4ccccc4)c2c1)CCCC3,1600.0
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC/C(=C/c2cc(O)c(O)c(O)c2)C3=O)c1,4.94
O=C(Nc1cc(CCc2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,23.6
COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,0.12
NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccc(F)cc2)CC1,310.0
NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccc2Cl)CC1,3700.0
CCN(C)C(=O)Oc1ccc2c(c1)C(NC)CC2.Cl,38600.0
COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC.Cl.Cl,170.0
C#CCNC1CCc2ccc(OC(=O)N(C)Cc3ccccc3)cc21.Cl,1780.0
CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1)Cc1ccccc1,37.15
C#CCNC1CCc2ccc(OC(=O)NCCC)cc21.Cl,2380.0
CN1CC[C@@H](C(=O)N2C/C(=C\c3ccc(Cl)cc3Cl)C(=O)[C@@]3(C2)[C@H](c2ccc(Cl)cc2Cl)CN(C)[C@]32C(=O)Nc3ccccc32)[C@@]12C(=O)Nc1ccccc12,4420.0
CN1CC[C@@H](C(=O)N2C/C(=C\c3ccccc3)C(=O)[C@@]3(C2)[C@H](c2ccccc2)CN(C)[C@]32C(=O)Nc3ccccc32)[C@@]12C(=O)Nc1ccccc12,2630.0
C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)[C@@]2(C1)[C@H](c1cccc3ccccc13)CN(C)[C@]21C(=O)Nc2ccccc21,7590.0
O=C1/C(=C/c2cccc3ccccc23)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1cccc2ccccc12,5810.0
COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,5.43
COc1cc2c(cc1O)CCC(C)(CCNCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,8.35
COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,6.99
CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CCNC12,13.8
COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,10.4
COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,3.8
CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccsc2s1,300.0
O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,2.2
Clc1ccc2c(NCCCNCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,2.15
COC(=O)C1=C(C)OP(=O)(OC)CC1,5000.0
CNC(=O)Oc1ccc(-c2cn3ccccc3[n+]2C)cc1.[I-],19500.0
CN(C)C(=O)Oc1cccc(-c2cn3ccccc3[n+]2C)c1.[Cl-],7100.0
Cc1cn2cc(C(N)=O)ccc2[n+]1C.[I-],27000.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,3.6
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@@H](C1)C2.Cl,2930.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,17.4
CNC(=O)Oc1cccc(-c2cn3ccccc3[n+]2C)c1.[I-],350.0
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)C/C(=C\c2cc(O)c(O)c(O)c2)C3=O)c1,1.8
O=C(CCOCCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.7
Cn1cc[n+](COCC2CCCc3ccccc32)c1/C=N/O.[Cl-],56000.0
Nc1c2c(nc3ccccc13)CCC(O)C2,2300.0
CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,1.18
CCCCCCCCCN(Cc1ccccc1OC)C(=O)CCCCCNCc1ccc(-c2ccc(-c3ccc(CNCCCCCC(=O)NCc4ccccc4OC)cc3)cc2)cc1,15848.93
O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)cc1,18710.0
COC(=O)c1c(CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cccc1OC,20.8
CNC(NCCNCc1ccc(CN(C(C)C)C(C)C)o1)=C(C#N)C#N,2100.0
c1ccc2c(CNc3ccnc(N4CCOCC4)n3)cccc2c1,14700.0
c1ccc2c(CNc3ccnc(N4CCCC4)n3)cccc2c1,5500.0
[O-][S+]1CCN(c2nccc(NCc3ccccc3)n2)CC1,12600.0
c1ccc(CNc2ccnc(N3CCSCC3)n2)cc1,23200.0
CN(C)C(=O)Oc1ccc(-c2cn3c(NC(=O)c4ccccc4)cccc3[n+]2C)cc1.[Cl-],200.0
COc1cccc2n1cc(-c1cccc(OC(=O)N(C)C)c1)[n+]2C.[Cl-],20500.0
CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)Nc2ccccc2)c1,2.8
CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,250.0
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC/C(=C/c2cc(O)c(O)c(O)c2)C3=O)c1,9.81
O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3ccccc13)CCCC2,70.0
N#Cc1ccc2[nH]cc(CCC(=O)NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1,0.7
Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,785.0
CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,5.7
CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccccc3c2)c1,82.6
CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,62.0
CCCCN1CC(C)(C)CN=C1/C=N/O.Cl,93000.0
COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1,755.09
O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.253
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccc(Cl)c(Cl)c2)C3=O)c1,8000.0
CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C,125.0
O=C(NO)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,720.0
CC[C@@]1(c2cccc(OC(=O)Nc3ccccc3)c2)CCCCN(C)C1,274.0
Cl.O=C(O)c1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,4030.0
COc1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,293.0
CC(C)(C)c1cc[n+](C[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-],20000.0
CNC(=O)Oc1cccc2c1CCC1C2CCN1CCC1CCCCC1,58.0
[Br-].[Br-].c1ccc2c[n+](CCCCCCC[n+]3ccc4ccccc4c3)ccc2c1,500.0
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3oc4ccccc4c3C(=O)c3ccc(C)cc3)cc2)c1,340.0
O=C(CCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,253.0
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,424.0
CC1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3C(C)[C@@H]12,22.0
CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,5654.5
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2,40.0
CCC1=CC2Cc3nc4cc(OC)c(OC)cc4c(N)c3C(C1)C2,5100.0
O=C(COc1cc(F)ccc1[N+](=O)[O-])NCCN1CCN(Cc2ccccc2)CC1,2.8
O=C(COc1ccc(CCc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,900.0
C=CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],540.0
C/C=C(\C)C(=O)N[C@H]1C(OC(C)=O)C[C@@]2(C)C(CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1OC(C)=O,50118.72
O=C(CCCCC1CCSS1)NCCNc1c2c(nc3ccccc13)CCCC2,97.0
c1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3,2.6
COc1ccccc1CNCCCNCCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,952.0
O=[N+]([O-])c1ccc2nc3c(c(NCc4ccccc4)c2c1)CCCC3,1600.0
COc1cc2c[n+]3c(cc2c(CO)c1OC)-c1c(cc2c(c1OC)OCO2)CC3,20000.0
CNC(=O)Oc1cccc(CN(C)CCCOc2ccccc2)c1.Cl,79.6
Cc1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3,750.0
Cn1c(/C=N/O)[n+](C)c2ccccc21.[Cl-],123000.0
CNC(=O)Oc1ccc2c(c1)c1c(n2C)/C(=N\CCc2ccccc2)CC1,160.0
C[n+]1ccn(COCC(C)(C)[N+](=O)[O-])c1/C=N/O.[Cl-],10600.0
CCN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3CC12,12487.0
Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2,830.0
Fc1ccc(N(Cc2ccc3c(c2)OCO3)C(=S)Nc2cccc(C(F)(F)F)c2)cc1,8000.0
CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,21.0
Cc1cc(-c2ccc3c(c2)OCO3)nnc1NCCN1CCCCC1,1000.0
Nc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,270000.0
CCN1CCCC1CNc1ccc(-c2ccccc2)nn1,62000.0
CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1C2,10.0
CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3C[C@@H]12,38.0
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,93.0
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1C2,506.0
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)[C@@H]1C2,381.0
CCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,1076.0
CCN1CCC2c3cc(OC(=O)NC)ccc3CC21,253.0
O=C(CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,1.4
COc1ccc(-c2cc(=O)c3cc(OC)c(O)c([C@@H]4CCC(=O)N4)c3o2)cc1,68000.0
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C,56.0
CC(=O)O[C@@H]1C2CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC[C@@H]1NC(=O)C=C(C)C,5248.07
CCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,206.0
COc1cc2cc(NC(=O)[C@@H]3CCC[C@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,19.2
CCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,7500.0
CCNc1nc(NCCc2ccccc2)c2ccccc2n1,7600.0
CN(C)c1ccc(C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)cc1.Cl,12100.0
O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccccc1,94.1
CC(C)(c1ccc(-c2cnc3[nH]c4cnc(C#N)cc4c3c2)cc1)N1CCCCC1,507.0
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(O)CC4)cc3)cc12,378.0
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCOCC4)cc3)cc12,13300.0
Clc1ccc2c(NCCCNCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,1.65
COc1ccc(CNc2nc(NC(C)=O)nc3ccccc23)cc1OC,8500.0
CC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1,7000.0
O=C1C=C(NCCCCCCNCc2nc3ccccc3s2)C(=O)C=C1NCCCCCCNCc1nc2ccccc2s1,22000.0
COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2Cl)ccc1O,5720.0
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccccc1,97.43
COc1cccc2cc[n+](-c3ccccc3F)cc12.[Br-],2550.0
[Br-].[Br-].c1ccc(C[n+]2cccc3ccccc32)c(C[n+]2cccc3ccccc32)c1,35000.0
Cc1cc(Br)cc(C)c1OCC(=O)NCCN1CCN(Cc2ccccc2)CC1,90.0
COc1ccc(C(=O)Cc2ncc(C(=O)NCc3ccc(OC)c(OC)c3)cn2)cc1,10000.0
CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C=O)[C@@H]12,330.0
COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)CN(C)C12C(=O)Nc1ccccc12,2120.0
Cl.Nc1c2c(nc3ccc(F)cc13)CCCC2,978.0
Cc1cccc2nc3c(c(N)c12)CCCCC3.Cl,255.0
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)cc1,91.9
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccccc1,143.51
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1,79.16
COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2)ccc1O,21940.0
O=[N+]([O-])C1C(Cc2c[nH]cn2)NC2(c3ccccc3-c3nc4ccccc4nc32)C1c1ccc(Br)cc1,16250.0
